critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
1.0064985752105713,0.015389682725071907,0.1332017481327057,-0.138982355594635,-1332.9599609375,0.229392409324646,7.980118751525879,-1341.16943359375,0.7980118989944458,9.274590492248535,0.9997000694274902,0
0.09181857854127884,-39.93487548828125,-1.960007905960083,-40.49736785888672,-83.22628784179688,39.911415100097656,8.594823837280273,-131.73252868652344,0.8594824075698853,0.8927871584892273,0.09420087188482285,10000
0.46998175978660583,-63.4754638671875,-17.691539764404297,-64.2567367553711,57.03701400756836,63.4832649230957,7.045567035675049,-13.49181842803955,0.7045567035675049,0.09364969283342361,0.01012395229190588,20000
4.332096099853516,-77.1134033203125,0.720420777797699,-78.65921020507812,79.73857116699219,77.05625915527344,3.022418260574341,-0.3401039242744446,0.30224183201789856,0.00656450679525733,0.0012460894649848342,30000
1.6768014430999756,-86.24673461914062,0.8065054416656494,-87.56768798828125,88.46952819824219,86.24064636230469,1.9139976501464844,0.3148839473724365,0.19139976799488068,-5.329873238224536e-05,0.0003096031432505697,40000
3.5007495880126953,-86.77245330810547,-9.535813331604004,-92.68912506103516,88.86257934570312,86.69682312011719,1.840333342552185,0.3254263997077942,0.1840333342552185,2.739295086939819e-05,0.0003242794191464782,50000
0.7802218198776245,-88.17381286621094,0.7097150683403015,-95.44793701171875,90.0842514038086,88.1541748046875,1.595865249633789,0.33421456813812256,0.15958651900291443,-2.963973929581698e-05,0.000328150752466172,60000
0.8927195072174072,-91.58890533447266,0.4649765193462372,-96.97877502441406,93.51163482666016,91.5513916015625,1.5973985195159912,0.36284729838371277,0.15973985195159912,-8.299470209749416e-05,0.00033651728881523013,70000
1.211271047592163,-91.88880920410156,-3.3564770221710205,-97.57701873779297,93.6532211303711,91.82884979248047,1.4808183908462524,0.34355080127716064,0.14808183908462524,-7.6184019235370215e-06,0.00033977514249272645,80000
1.0086007118225098,-91.67545318603516,-18.710708618164062,-98.0663070678711,93.38501739501953,91.64594268798828,1.3948427438735962,0.34423142671585083,0.13948427140712738,6.9632355007343e-05,0.00034488350502215326,90000
3.373990774154663,-89.92190551757812,-0.07626503705978394,-98.32966613769531,91.59835052490234,89.80240631103516,1.4529186487197876,0.34302881360054016,0.14529186487197876,6.38836354482919e-05,0.00034463871270418167,100000
1.1236966848373413,-90.16148376464844,-0.017666876316070557,-98.37451934814453,91.86771392822266,90.10289001464844,1.3920941352844238,0.3727293014526367,0.13920941948890686,-3.0202685593394563e-05,0.00034651096211746335,110000
1.005326271057129,-88.85470581054688,-1.3811368942260742,-98.41719818115234,90.40103149414062,88.62632751464844,1.4153574705123901,0.35934415459632874,0.14153574407100677,-4.730761793325655e-05,0.00034741629497148097,120000
0.826058030128479,-90.29257202148438,-9.263068199157715,-98.42398071289062,92.05421447753906,90.1773910522461,1.548832893371582,0.3279884457588196,0.15488329529762268,-1.5028590496513061e-05,0.0003477098071016371,130000
0.8977813124656677,-86.73588562011719,0.3765912353992462,-98.2842025756836,88.37948608398438,86.54470825195312,1.481414556503296,0.35336318612098694,0.14814145863056183,4.447975516086444e-05,0.00034934128052555025,140000
1.5641508102416992,-89.11717224121094,0.9570010900497437,-98.35850524902344,90.69766998291016,88.88113403320312,1.461532711982727,0.35500314831733704,0.1461532711982727,1.4206527339410968e-05,0.0003462782478891313,150000
1.7934720516204834,-88.15428924560547,0.28901615738868713,-98.27120208740234,89.74561309814453,87.82264709472656,1.5850955247879028,0.3378692865371704,0.15850955247879028,8.600644650869071e-05,0.0003428372147027403,160000
2.369096517562866,-88.2213134765625,0.3298654854297638,-98.23574829101562,89.91742706298828,88.06021118164062,1.4924143552780151,0.36479687690734863,0.14924143254756927,-4.1775118006626144e-05,0.00034960609627887607,170000
1.3539540767669678,-88.32598114013672,-0.07464754581451416,-98.05547332763672,89.93208312988281,88.15254974365234,1.426546573638916,0.3529908359050751,0.1426546573638916,-3.3129839721368626e-05,0.0003491656098049134,180000
1.0904407501220703,-86.9069595336914,-2.5284676551818848,-98.1314697265625,88.50479888916016,86.78172302246094,1.367095947265625,0.3559783697128296,0.13670960068702698,1.2294962289161049e-05,0.0003506868379190564,190000
0.7241913080215454,-87.30358123779297,0.0691271424293518,-98.19959259033203,89.05028533935547,87.13618469238281,1.56166410446167,0.35244354605674744,0.15616640448570251,0.00012183813669253141,0.0003509946691337973,200000
1.0913606882095337,-89.25527954101562,-45.171592712402344,-98.28144836425781,90.92485809326172,89.16433715820312,1.4060816764831543,0.3544355630874634,0.14060816168785095,1.0244054919894552e-06,0.0003503306652419269,210000
1.0018784999847412,-88.74818420410156,-1.1242765188217163,-98.30299377441406,90.3860092163086,88.65983581542969,1.3542503118515015,0.37192583084106445,0.13542503118515015,-9.311344911111519e-06,0.0003487961948849261,220000
2.0819506645202637,-88.11167907714844,0.1823933720588684,-98.42170715332031,89.69477844238281,87.95695495605469,1.3905614614486694,0.34726282954216003,0.13905614614486694,9.37267323024571e-05,0.000347564258845523,230000
1.2245814800262451,-88.63410949707031,0.14696985483169556,-98.3880844116211,90.2403564453125,88.44180297851562,1.4356801509857178,0.3628765940666199,0.1435680091381073,-6.711607966281008e-06,0.0003507144283503294,240000
0.6485463380813599,-87.9896240234375,0.5501687526702881,-98.29885864257812,89.56814575195312,87.88270568847656,1.3368068933486938,0.3486306667327881,0.13368068635463715,3.361493145348504e-05,0.00034712901106104255,250000
1.0869685411453247,-87.6265869140625,0.27918487787246704,-98.31245422363281,89.09540557861328,87.46853637695312,1.2494730949401855,0.3773975074291229,0.12494730949401855,-0.00014094417565502226,0.0003497973666526377,260000
1.1937177181243896,-88.09567260742188,-0.011079519987106323,-98.4017333984375,89.61187744140625,87.93993377685547,1.321709156036377,0.3502359092235565,0.1321709156036377,-5.384478936321102e-05,0.00034801254514604807,270000
0.5827953219413757,-88.30059814453125,0.20481929183006287,-98.22636413574219,89.84751892089844,88.19401550292969,1.2853349447250366,0.3681687116622925,0.1285334974527359,-6.370180926751345e-05,0.0003512769762892276,280000
0.7298643589019775,-88.80950927734375,-25.901155471801758,-98.39582061767578,90.3526382446289,88.70005798339844,1.3087844848632812,0.3437930941581726,0.13087844848632812,0.00010063576337415725,0.0003488236106932163,290000
0.9152599573135376,-88.68540954589844,-0.1964285969734192,-98.4540023803711,90.30015563964844,88.61299133300781,1.3291336297988892,0.35803520679473877,0.13291336596012115,5.295834125718102e-05,0.0003479128354229033,300000
0.669057309627533,-89.28411102294922,-0.1355745494365692,-98.42704010009766,90.94064331054688,89.20109558105469,1.3751695156097412,0.3643789291381836,0.13751694560050964,-2.7259186026640236e-05,0.0003483111795503646,310000
0.8341310620307922,-88.70878601074219,-35.01008605957031,-98.53099822998047,90.22444915771484,88.56497192382812,1.2984539270401,0.36102333664894104,0.12984539568424225,-4.2372746975161135e-05,0.00035120328539051116,320000
2.855102062225342,-88.89279174804688,-0.02611050009727478,-98.60574340820312,90.33311462402344,88.74148559570312,1.2197165489196777,0.37191206216812134,0.12197165936231613,-0.00010415845463285223,0.00034729373874142766,330000
1.0067423582077026,-87.6767807006836,-0.07656848430633545,-98.45807647705078,89.26535034179688,87.5111312866211,1.4008605480194092,0.3533565104007721,0.14008605480194092,-1.7244976334040985e-05,0.00035267166094854474,340000
1.10142982006073,-87.08760070800781,0.08170586824417114,-98.41170501708984,88.61485290527344,86.9241943359375,1.3448922634124756,0.3457651138305664,0.13448922336101532,-2.513857907615602e-05,0.00034888432128354907,350000
