critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.8339790105819702,-39.20420837402344,0.2746691107749939,-57.5979118347168,0.19155903160572052,39.15788269042969,0.6681855320930481,38.48969650268555,0.029927188530564308,140000
1.2398180961608887,-38.562103271484375,0.9246357679367065,-57.27201461791992,0.1770760416984558,38.62158203125,0.7367537617683411,37.88482666015625,0.030801504850387573,150000
3.6660213470458984,-39.35828399658203,0.5989516377449036,-63.99068069458008,0.1938193291425705,39.48795700073242,0.5964989066123962,38.891456604003906,0.029115840792655945,160000
1.828892469406128,-37.902244567871094,0.2680493891239166,-58.33204650878906,0.15595270693302155,38.38005447387695,1.3597726821899414,37.02028274536133,0.029096445068717003,170000
0.8925262689590454,-37.89497756958008,-0.07136675715446472,-56.75053787231445,0.15502440929412842,38.19003677368164,0.6767709255218506,37.513267517089844,0.022918781265616417,180000
1.8235176801681519,-37.969276428222656,0.06060077250003815,-56.692665100097656,0.1429232805967331,38.22255325317383,0.8497649431228638,37.37278747558594,0.02900133840739727,190000
1.4281904697418213,-36.891319274902344,0.8862663507461548,-56.42197036743164,0.1522252857685089,37.09451675415039,0.7548123598098755,36.33970260620117,0.019868765026330948,200000
1.2757102251052856,-37.43425750732422,0.6099722385406494,-56.49938201904297,0.18679621815681458,37.56866455078125,0.5703242421150208,36.99834060668945,0.0313737653195858,210000
1.493604063987732,-37.3175048828125,0.49965596199035645,-56.13102722167969,0.17516376078128815,37.564666748046875,0.7973016500473022,36.767364501953125,0.03893716260790825,220000
1.8009023666381836,-36.954925537109375,0.2722477316856384,-55.9539680480957,0.1831965446472168,37.4871826171875,1.2378631830215454,36.24932098388672,0.033709313720464706,230000
1.5889499187469482,-38.279930114746094,0.30067795515060425,-59.82624816894531,0.1832432597875595,38.656131744384766,0.7469021081924438,37.90922927856445,0.03359052166342735,240000
1.0787631273269653,-38.101348876953125,0.03824174404144287,-59.371856689453125,0.23876725137233734,38.51298141479492,0.9137490391731262,37.5992317199707,0.03066401742398739,250000
2.3927390575408936,-36.82469177246094,0.2661065459251404,-57.50788116455078,0.2052486687898636,36.85009002685547,0.7558580040931702,36.09423065185547,0.026736382395029068,260000
1.04808509349823,-37.71696472167969,0.04718674719333649,-67.203125,0.1655052751302719,38.18510818481445,1.114201545715332,37.07090759277344,0.022108793258666992,270000
2.172819137573242,-38.17463302612305,0.5512818694114685,-55.99225616455078,0.16836495697498322,38.453800201416016,0.8164939880371094,37.637306213378906,0.032983776181936264,280000
1.154035210609436,-37.11119842529297,0.893654465675354,-66.33782958984375,0.15328846871852875,37.390716552734375,0.9697580337524414,36.42095947265625,0.02217710018157959,290000
1.435614824295044,-37.02278518676758,0.09176398813724518,-56.07582092285156,0.16846846044063568,37.10576629638672,0.6768573522567749,36.42890930175781,0.03242657333612442,300000
0.7885973453521729,-36.54063034057617,0.28947460651397705,-67.83218383789062,0.18351046741008759,37.00141525268555,1.0203222036361694,35.98109436035156,0.026094431057572365,310000
1.3147592544555664,-38.10861587524414,0.03379543125629425,-55.92221450805664,0.14423929154872894,38.344722747802734,0.6335949897766113,37.71112823486328,0.023428255692124367,320000
1.4566302299499512,-37.38118362426758,0.8008953332901001,-68.54854583740234,0.155369833111763,37.79534912109375,0.9160764217376709,36.8792724609375,0.02903050184249878,330000
1.297698974609375,-36.26069259643555,-0.057747840881347656,-65.5732650756836,0.16834910213947296,37.31905746459961,1.4287086725234985,35.890350341796875,0.03002462163567543,340000
2.145989418029785,-38.669490814208984,1.4141829013824463,-69.06539916992188,0.13851772248744965,38.84613800048828,0.7082207798957825,38.137916564941406,0.03087577596306801,350000
1.770044207572937,-36.090415954589844,0.10144224762916565,-55.95589828491211,0.1958829164505005,36.301177978515625,0.6342456936836243,35.66693115234375,0.02124720625579357,360000
1.385984182357788,-37.58671569824219,0.9896177649497986,-68.26834869384766,0.14114435017108917,37.53913497924805,0.7112141847610474,36.827919006347656,0.03383980691432953,370000
